datetime,date,open,high,low,close,volume,symbol
2019-09-19 09:01:00+09:00,2019-09-19,4310,4315,4310,4315,40,017480
2019-09-19 09:01:00+09:00,2019-09-19,3600,3600,3555,3565,1206,065770
2019-09-19 09:03:00+09:00,2019-09-19,3295,3330,3260,3325,1346827,033250
2019-09-19 09:04:00+09:00,2019-09-19,33600,33600,33600,33600,49,005090
2019-09-19 09:01:00+09:00,2019-09-19,14900,14950,14900,14950,1986,068240
2019-09-19 09:01:00+09:00,2019-09-19,6200,6230,6180,6230,1478,077360
2019-09-19 09:01:00+09:00,2019-09-19,347,347,347,347,904,195440
2019-09-19 09:01:00+09:00,2019-09-19,1170,1170,1170,1170,2160,027580
2019-09-19 09:01:00+09:00,2019-09-19,7110,7110,7100,7110,221,083550
2019-09-19 09:01:00+09:00,2019-09-19,11000,11000,11000,11000,345,051370
2019-09-19 09:01:00+09:00,2019-09-19,27750,27750,27750,27750,50,003350
2019-09-19 09:01:00+09:00,2019-09-19,1835,1840,1790,1805,199493,214680
2019-09-19 09:01:00+09:00,2019-09-19,756,756,756,756,329,006200
2019-09-19 09:01:00+09:00,2019-09-19,8500,8620,8500,8620,572,214870
2019-09-19 09:01:00+09:00,2019-09-19,1515,1535,1515,1535,47176,002700
2019-09-19 09:01:00+09:00,2019-09-19,1460,1470,1440,1450,17394,099520
2019-09-19 09:01:00+09:00,2019-09-19,38700,39300,38700,39300,574,190510
2019-09-19 12:23:00+09:00,2019-09-19,2685,2685,2685,2685,1,225850
2019-09-19 09:01:00+09:00,2019-09-19,45700,46000,45650,45800,6911,028300
2019-09-19 09:01:00+09:00,2019-09-19,9740,9740,9740,9740,8,036670
2019-09-19 09:01:00+09:00,2019-09-19,41600,41800,41600,41800,979,056190
2019-09-19 09:01:00+09:00,2019-09-19,3980,3980,3980,3980,162,020760
2019-09-19 09:01:00+09:00,2019-09-19,3755,3790,3755,3790,1328,058630
2019-09-19 09:01:00+09:00,2019-09-19,2815,2815,2815,2815,160,011230
2019-09-19 09:01:00+09:00,2019-09-19,3120,3125,3120,3120,572,003620
2019-09-19 09:01:00+09:00,2019-09-19,33850,33850,33800,33800,884,051600
2019-09-19 09:01:00+09:00,2019-09-19,4330,4335,4235,4245,342612,006980
2019-09-19 09:01:00+09:00,2019-09-19,7120,7120,7030,7030,381,143210
2019-09-19 09:01:00+09:00,2019-09-19,450500,451000,449500,449500,9,002270
2019-09-19 09:01:00+09:00,2019-09-19,13700,13850,13700,13850,692,166090
2019-09-19 09:01:00+09:00,2019-09-19,6740,6760,6730,6760,4313,119650
2019-09-19 09:01:00+09:00,2019-09-19,3740,3755,3735,3750,48563,010660
2019-09-19 09:01:00+09:00,2019-09-19,2080,2090,2070,2075,12128,045890
2019-09-19 09:01:00+09:00,2019-09-19,567,567,560,560,5091,089530
2019-09-19 09:01:00+09:00,2019-09-19,2425,2425,2425,2425,4237,256840
2019-09-19 09:01:00+09:00,2019-09-19,6950,6950,6950,6950,1,053980
2019-09-19 09:01:00+09:00,2019-09-19,865,865,865,865,127,000300
2019-09-19 09:01:00+09:00,2019-09-19,29700,29750,29700,29750,5523,265520
2019-09-19 09:01:00+09:00,2019-09-19,6450,6500,6450,6500,883,217820
2019-09-19 09:01:00+09:00,2019-09-19,21350,21400,21350,21350,450,005250
2019-09-19 09:01:00+09:00,2019-09-19,2650,2650,2650,2650,3035,081150
2019-09-19 09:01:00+09:00,2019-09-19,7460,7460,7460,7460,10,001750
2019-09-19 09:18:00+09:00,2019-09-19,18150,18150,18150,18150,1,216280
2019-09-19 09:01:00+09:00,2019-09-19,8200,8200,8170,8170,1341,045660
2019-09-19 09:01:00+09:00,2019-09-19,13200,13200,13200,13200,96,195870
2019-09-19 09:01:00+09:00,2019-09-19,466,468,460,467,46186,039230
2019-09-19 09:01:00+09:00,2019-09-19,27600,27600,27550,27550,5937,030200
2019-09-19 09:15:00+09:00,2019-09-19,16800,16800,16800,16800,2,067370
2019-09-19 09:01:00+09:00,2019-09-19,4985,5040,4985,5040,1856,263810
2019-09-19 09:01:00+09:00,2019-09-19,11250,11400,11250,11350,3476,290740
2019-09-19 09:04:00+09:00,2019-09-19,16800,16800,16800,16800,1,302550
2019-09-19 09:01:00+09:00,2019-09-19,14000,14050,14000,14050,2851,083790
2019-09-19 09:01:00+09:00,2019-09-19,1320,1330,1290,1290,2789549,027740
2019-09-19 09:01:00+09:00,2019-09-19,601000,601000,598000,598000,9,000670
2019-09-19 09:01:00+09:00,2019-09-19,2225,2225,2225,2225,460,076080
2019-09-19 09:01:00+09:00,2019-09-19,245500,246500,245500,246500,92,004370
2019-09-19 09:02:00+09:00,2019-09-19,7100,7100,7100,7100,1,092460
2019-09-19 09:01:00+09:00,2019-09-19,2775,2775,2775,2775,5,172580
2019-09-19 09:03:00+09:00,2019-09-19,47100,47100,47100,47100,18,229500
2019-09-19 09:01:00+09:00,2019-09-19,5850,5850,5850,5850,106,005720
2019-09-19 09:01:00+09:00,2019-09-19,26000,26000,25850,25850,3951,000880
2019-09-19 09:01:00+09:00,2019-09-19,12000,12000,12000,12000,32,079370
2019-09-19 09:01:00+09:00,2019-09-19,3730,3730,3730,3730,271,019490
2019-09-19 09:01:00+09:00,2019-09-19,3210,3250,3210,3250,701,039740
2019-09-19 09:01:00+09:00,2019-09-19,710,710,702,710,1368,050090
2019-09-19 09:01:00+09:00,2019-09-19,52400,52500,52300,52500,1444,247540
2019-09-19 09:01:00+09:00,2019-09-19,2065,2065,2065,2065,2000,319400
2019-09-19 09:01:00+09:00,2019-09-19,5580,5590,5540,5580,53052,026890
2019-09-19 12:24:00+09:00,2019-09-19,40000,40000,40000,40000,50,314130
2019-09-19 09:01:00+09:00,2019-09-19,8030,8030,8030,8030,621,250000
2019-09-19 09:01:00+09:00,2019-09-19,1670,1680,1665,1665,8821,035620
2019-09-19 09:01:00+09:00,2019-09-19,576,576,576,576,1004,016600
2019-09-19 09:01:00+09:00,2019-09-19,1580,1580,1580,1580,330,144620
2019-09-19 09:01:00+09:00,2019-09-19,918,923,918,923,329,145270
2019-09-19 09:01:00+09:00,2019-09-19,2855,2900,2855,2860,88735,001340
2019-09-19 09:01:00+09:00,2019-09-19,2245,2245,2245,2245,1,168490
2019-09-19 09:01:00+09:00,2019-09-19,1775,1775,1775,1775,1,153360
2019-09-19 09:01:00+09:00,2019-09-19,13950,13950,13950,13950,15,200780
2019-09-19 09:01:00+09:00,2019-09-19,2625,2625,2625,2625,50,017250
2019-09-19 09:01:00+09:00,2019-09-19,3760,3760,3755,3755,4,008370
2019-09-19 09:01:00+09:00,2019-09-19,18900,18900,18900,18900,20,034310
2019-09-19 09:01:00+09:00,2019-09-19,8550,8550,8550,8550,23,126700
2019-09-19 09:02:00+09:00,2019-09-19,9640,9690,9640,9690,40,187870
2019-09-19 09:01:00+09:00,2019-09-19,8040,8040,8010,8040,13764,067990
2019-09-19 09:01:00+09:00,2019-09-19,9850,9850,9850,9850,90,030610
2019-09-19 09:01:00+09:00,2019-09-19,4785,4785,4780,4785,2601,003580
2019-09-19 09:01:00+09:00,2019-09-19,10200,10200,10200,10200,1171,082920
2019-09-19 09:01:00+09:00,2019-09-19,7900,7900,7900,7900,509,071670
2019-09-19 13:21:00+09:00,2019-09-19,5000,5000,5000,5000,241,083380
2019-09-19 09:01:00+09:00,2019-09-19,8480,8480,8480,8480,12,092070
2019-09-19 09:01:00+09:00,2019-09-19,1150,1155,1150,1155,1037,008600
2019-09-19 09:01:00+09:00,2019-09-19,4650,4650,4645,4650,419,105330
2019-09-19 09:01:00+09:00,2019-09-19,99000,99400,99000,99400,232,001630
2019-09-19 09:01:00+09:00,2019-09-19,17350,17350,17350,17350,70,053610
2019-09-19 09:01:00+09:00,2019-09-19,38050,38050,37650,37650,1432,004990
2019-09-19 09:59:00+09:00,2019-09-19,3100,3100,3100,3100,20,232530
2019-09-19 09:01:00+09:00,2019-09-19,5220,5220,5220,5220,1,208860
2019-09-19 09:01:00+09:00,2019-09-19,3850,3850,3840,3840,170,095910
2019-09-19 09:01:00+09:00,2019-09-19,2070,2090,2070,2070,3424,054180
2019-09-19 09:01:00+09:00,2019-09-19,32300,32300,32300,32300,26,302430
2019-09-19 09:01:00+09:00,2019-09-19,12950,12950,12900,12900,934,227840
2019-09-19 09:45:00+09:00,2019-09-19,2125,2125,2125,2125,10,317030
2019-09-19 09:01:00+09:00,2019-09-19,4400,4425,4400,4400,2562,073240
2019-09-19 09:04:00+09:00,2019-09-19,9780,9780,9770,9770,107,037370
2019-09-19 09:01:00+09:00,2019-09-19,3180,3180,3180,3180,380,065350
2019-09-19 09:01:00+09:00,2019-09-19,14100,14100,14100,14100,38,006620
2019-09-19 09:01:00+09:00,2019-09-19,31050,31100,31050,31100,110,002320
2019-09-19 09:01:00+09:00,2019-09-19,6100,6110,6090,6110,17621,015890
2019-09-19 09:01:00+09:00,2019-09-19,2860,2860,2860,2860,8,046210
2019-09-19 09:01:00+09:00,2019-09-19,939,947,939,947,401,043340
2019-09-19 09:01:00+09:00,2019-09-19,57600,58000,57400,58000,5800,138080
2019-09-19 09:01:00+09:00,2019-09-19,4845,4845,4845,4845,3,075180
2019-09-19 09:01:00+09:00,2019-09-19,4075,4110,4060,4110,601,004590
2019-09-19 09:01:00+09:00,2019-09-19,17850,18200,17850,18200,114,237690
2019-09-19 09:01:00+09:00,2019-09-19,11750,11750,11700,11700,466,032750
2019-09-19 09:01:00+09:00,2019-09-19,4580,4580,4510,4580,80,100090
2019-09-19 09:01:00+09:00,2019-09-19,9280,9280,9280,9280,58,125210
2019-09-19 09:01:00+09:00,2019-09-19,7160,7220,7160,7220,58,089850
2019-09-19 09:01:00+09:00,2019-09-19,5660,5660,5660,5660,236,065620
2019-09-19 09:01:00+09:00,2019-09-19,43050,43100,43050,43050,148,060980
2019-09-19 09:01:00+09:00,2019-09-19,8710,8710,8710,8710,970,160980
2019-09-19 09:01:00+09:00,2019-09-19,13450,13500,13450,13500,1061,030190
2019-09-19 09:01:00+09:00,2019-09-19,5120,5120,5080,5080,8608,010240
2019-09-19 09:01:00+09:00,2019-09-19,5800,5800,5790,5790,194,215380
2019-09-19 09:01:00+09:00,2019-09-19,81800,81800,81800,81800,2,003200
2019-09-19 09:01:00+09:00,2019-09-19,21950,21950,21950,21950,1,115310
2019-09-19 09:01:00+09:00,2019-09-19,91000,91000,91000,91000,90,007700
2019-09-19 09:01:00+09:00,2019-09-19,3720,3725,3660,3710,238124,018620
2019-09-19 09:28:00+09:00,2019-09-19,9980,9980,9980,9980,1,260870
2019-09-19 09:01:00+09:00,2019-09-19,313,313,313,313,121,021880
2019-09-19 09:01:00+09:00,2019-09-19,168000,168500,167500,168000,344,069620
2019-09-19 09:01:00+09:00,2019-09-19,21600,21600,21600,21600,124,024720
2019-09-19 09:01:00+09:00,2019-09-19,49900,50500,49900,50400,3980,053580
2019-09-19 09:04:00+09:00,2019-09-19,2055,2055,2055,2055,10,265920
2019-09-19 09:01:00+09:00,2019-09-19,174500,175000,174000,174500,11104,068270
2019-09-19 09:01:00+09:00,2019-09-19,1800,1800,1800,1800,565,037760
2019-09-19 09:01:00+09:00,2019-09-19,50400,50500,50400,50500,385,272290
2019-09-19 09:01:00+09:00,2019-09-19,3245,3245,3225,3225,168,177350
2019-09-19 09:05:00+09:00,2019-09-19,6270,6270,6270,6270,25,088390
2019-09-19 09:01:00+09:00,2019-09-19,3080,3145,3080,3100,174160,041190
2019-09-19 09:01:00+09:00,2019-09-19,5280,5310,5280,5310,1176,054210
2019-09-19 09:01:00+09:00,2019-09-19,11050,11050,11050,11050,969,014620
2019-09-19 09:01:00+09:00,2019-09-19,5300,5300,5300,5300,415,138490
2019-09-19 09:01:00+09:00,2019-09-19,9250,9250,9250,9250,1780,171090
2019-09-19 09:01:00+09:00,2019-09-19,35250,35300,35100,35200,832,111770
2019-09-19 09:01:00+09:00,2019-09-19,4655,4690,4655,4690,371,007660
2019-09-19 09:01:00+09:00,2019-09-19,1855,1860,1855,1855,96,246690
2019-09-19 09:01:00+09:00,2019-09-19,22200,22200,22200,22200,1,071090
2019-09-19 09:01:00+09:00,2019-09-19,1580,1590,1580,1580,6191,049080
2019-09-19 09:01:00+09:00,2019-09-19,87600,87600,87600,87600,5,000480
2019-09-19 09:01:00+09:00,2019-09-19,1310,1310,1295,1310,2735,072770
2019-09-19 09:01:00+09:00,2019-09-19,2665,2690,2665,2685,24555,036640
2019-09-19 09:03:00+09:00,2019-09-19,71600,71600,71600,71600,1,016590
2019-09-19 09:14:00+09:00,2019-09-19,514,514,514,514,1,225860
2019-09-19 09:01:00+09:00,2019-09-19,6420,6420,6390,6400,11549,042670
2019-09-19 09:01:00+09:00,2019-09-19,22900,23050,22900,23000,265,002240
2019-09-19 09:01:00+09:00,2019-09-19,4490,4490,4490,4490,69,215790
2019-09-19 09:01:00+09:00,2019-09-19,8100,8100,8100,8100,140,130580
2019-09-19 09:01:00+09:00,2019-09-19,3170,3170,3160,3160,13,019660
2019-09-19 09:01:00+09:00,2019-09-19,3010,3010,3010,3010,599,006740
2019-09-19 09:01:00+09:00,2019-09-19,2055,2055,2055,2055,1,003610
2019-09-19 09:01:00+09:00,2019-09-19,4945,4945,4900,4900,931,051630
2019-09-19 09:01:00+09:00,2019-09-19,596000,596000,589000,589000,42,007310
2019-09-19 09:01:00+09:00,2019-09-19,3740,3750,3740,3750,3938,011200
2019-09-19 09:01:00+09:00,2019-09-19,3105,3110,3105,3110,6,226400
2019-09-19 09:01:00+09:00,2019-09-19,838,838,825,825,212,043220
2019-09-19 09:01:00+09:00,2019-09-19,239500,240000,239000,240000,2686,017670
2019-09-19 09:01:00+09:00,2019-09-19,7300,7340,7300,7340,1701,117670
2019-09-19 09:01:00+09:00,2019-09-19,32700,32750,32600,32750,3363,073490
2019-09-19 09:01:00+09:00,2019-09-19,16650,16650,16550,16550,201,009300
2019-09-19 09:01:00+09:00,2019-09-19,211500,211500,211000,211500,437,034730
2019-09-19 09:01:00+09:00,2019-09-19,19300,19350,19300,19350,547,039200
2019-09-19 09:01:00+09:00,2019-09-19,2440,2440,2440,2440,2,001210
2019-09-19 09:01:00+09:00,2019-09-19,10800,10900,10800,10850,13532,241840
2019-09-19 09:02:00+09:00,2019-09-19,6090,6090,6090,6090,101,005710
2019-09-19 09:01:00+09:00,2019-09-19,20050,20200,19550,19600,44553,036480
2019-09-19 09:01:00+09:00,2019-09-19,4135,4155,4010,4035,629307,136480
2019-09-19 09:01:00+09:00,2019-09-19,88400,88400,87500,87500,76,000640
2019-09-19 09:01:00+09:00,2019-09-19,8400,8470,8400,8470,1533,056360
2019-09-19 09:01:00+09:00,2019-09-19,12500,12500,12500,12500,7,024090
2019-09-19 09:01:00+09:00,2019-09-19,4600,4600,4600,4600,509,031310
2019-09-19 09:01:00+09:00,2019-09-19,7500,7510,7500,7510,5720,067630
2019-09-19 09:01:00+09:00,2019-09-19,3100,3100,3100,3100,563,123700
2019-09-19 09:01:00+09:00,2019-09-19,2615,2625,2615,2615,9830,174880
2019-09-19 09:01:00+09:00,2019-09-19,4145,4145,4075,4075,1504,035610
2019-09-19 09:01:00+09:00,2019-09-19,17650,17700,17650,17700,2848,267850
2019-09-19 09:01:00+09:00,2019-09-19,1470,1505,1470,1505,8474,039980
2019-09-19 15:31:00+09:00,2019-09-19,5140,5140,5140,5140,1,211050
2019-09-19 09:01:00+09:00,2019-09-19,3665,3680,3665,3680,35,006580
2019-09-19 09:01:00+09:00,2019-09-19,2675,2680,2675,2680,1234,130740
2019-09-19 09:01:00+09:00,2019-09-19,44500,44700,44500,44700,143,243070
2019-09-19 09:01:00+09:00,2019-09-19,2025,2040,2025,2040,5316,114190
2019-09-19 09:01:00+09:00,2019-09-19,2310,2310,2310,2310,6912,014190
2019-09-19 09:01:00+09:00,2019-09-19,5590,5640,5590,5640,746,059090
2019-09-19 09:08:00+09:00,2019-09-19,2730,2730,2730,2730,5,122350
2019-09-19 09:01:00+09:00,2019-09-19,5520,5520,5520,5520,21,048770
2019-09-19 09:01:00+09:00,2019-09-19,6570,6600,6570,6600,297,005670
2019-09-19 09:01:00+09:00,2019-09-19,4890,4890,4880,4890,106,053350
2019-09-19 09:01:00+09:00,2019-09-19,47850,47950,47800,47900,5144,000720
2019-09-19 09:01:00+09:00,2019-09-19,23500,23550,23500,23550,585,005880
2019-09-19 09:01:00+09:00,2019-09-19,4355,4400,4355,4400,265,225530
2019-09-19 09:01:00+09:00,2019-09-19,247500,247500,245500,245500,4487,012330
2019-09-19 09:01:00+09:00,2019-09-19,3480,3490,3480,3490,4070,013990
2019-09-19 09:01:00+09:00,2019-09-19,1030,1030,1030,1030,1893,027360
2019-09-19 09:01:00+09:00,2019-09-19,4915,4915,4915,4915,514,094800
2019-09-19 09:01:00+09:00,2019-09-19,801,801,794,794,565,219550
2019-09-19 09:01:00+09:00,2019-09-19,38600,38650,38550,38550,813,226950
2019-09-19 09:01:00+09:00,2019-09-19,3430,3435,3430,3435,1605,123890
2019-09-19 09:26:00+09:00,2019-09-19,53000,53000,53000,53000,2,023890
2019-09-19 09:01:00+09:00,2019-09-19,8170,8180,8120,8170,1474,039610
2019-09-19 09:04:00+09:00,2019-09-19,9220,9220,9210,9210,11,053620
2019-09-19 09:01:00+09:00,2019-09-19,33350,33400,33350,33400,1239,081000
2019-09-19 09:01:00+09:00,2019-09-19,141500,141500,140500,140500,87,005300
2019-09-19 09:01:00+09:00,2019-09-19,6210,6270,6210,6270,3069,253840
2019-09-19 09:01:00+09:00,2019-09-19,2525,2525,2525,2525,797,100250
2019-09-19 09:01:00+09:00,2019-09-19,24150,24300,24150,24150,582,092040
2019-09-19 09:01:00+09:00,2019-09-19,1020,1020,1020,1020,3129,036090
2019-09-19 09:01:00+09:00,2019-09-19,23850,23850,23850,23850,35,293480
2019-09-19 09:01:00+09:00,2019-09-19,1475,1480,1475,1480,2535,020180
2019-09-19 09:01:00+09:00,2019-09-19,33850,34150,33850,34150,1061,000250
2019-09-19 09:15:00+09:00,2019-09-19,1900,1900,1900,1900,55,140660
2019-09-19 09:01:00+09:00,2019-09-19,2300,2355,2300,2355,51,254120
2019-09-19 09:01:00+09:00,2019-09-19,3235,3235,3235,3235,25,035200
2019-09-19 09:01:00+09:00,2019-09-19,11600,11600,11550,11550,20,086960
2019-09-19 09:01:00+09:00,2019-09-19,35450,35500,35400,35400,11070,086790
2019-09-19 09:01:00+09:00,2019-09-19,3855,3860,3855,3860,396,030350
2019-09-19 09:01:00+09:00,2019-09-19,11800,11850,11700,11750,2987,106190
2019-09-19 09:01:00+09:00,2019-09-19,6000,6050,5920,6010,783719,014580
2019-09-19 09:01:00+09:00,2019-09-19,3840,3840,3840,3840,11,066670
2019-09-19 09:01:00+09:00,2019-09-19,18450,18450,18300,18300,250,034120
2019-09-19 09:01:00+09:00,2019-09-19,1570,1575,1560,1560,4461,023460
2019-09-19 09:01:00+09:00,2019-09-19,14350,14350,14350,14350,10,175140
2019-09-19 09:01:00+09:00,2019-09-19,3950,3970,3950,3960,2306,219750
2019-09-19 09:01:00+09:00,2019-09-19,13300,13300,13300,13300,26,138040
2019-09-19 09:01:00+09:00,2019-09-19,1290,1295,1270,1270,15586,127160
2019-09-19 09:01:00+09:00,2019-09-19,40250,40250,40100,40150,2251,004020
2019-09-19 09:01:00+09:00,2019-09-19,1895,1895,1880,1885,2966,049120
2019-09-19 09:01:00+09:00,2019-09-19,1990,1990,1990,1990,1,056000
2019-09-19 09:01:00+09:00,2019-09-19,7990,7990,7990,7990,738,077970
2019-09-19 09:01:00+09:00,2019-09-19,23150,23200,22900,23200,175,000520
2019-09-19 09:01:00+09:00,2019-09-19,5920,5920,5920,5920,8,025950
2019-09-19 09:01:00+09:00,2019-09-19,48200,48600,48200,48300,181,092730
2019-09-19 09:01:00+09:00,2019-09-19,3995,3995,3995,3995,19,101170
2019-09-19 09:01:00+09:00,2019-09-19,6330,6500,6330,6390,2574,026040
2019-09-19 09:01:00+09:00,2019-09-19,39000,39350,39000,39350,346,006390
2019-09-19 13:47:00+09:00,2019-09-19,2110,2110,2110,2110,41,307750
2019-09-19 09:01:00+09:00,2019-09-19,2815,2815,2815,2815,2,002690
2019-09-19 09:01:00+09:00,2019-09-19,1880,1885,1880,1885,4142,010280
2019-09-19 09:01:00+09:00,2019-09-19,98100,98100,97800,97800,1416,251270
2019-09-19 09:01:00+09:00,2019-09-19,34000,34150,34000,34100,2247,079550
2019-09-19 09:01:00+09:00,2019-09-19,2760,2790,2760,2770,4893,150840
2019-09-19 09:01:00+09:00,2019-09-19,12850,12900,12800,12850,33358,014970
2019-09-19 09:01:00+09:00,2019-09-19,7170,7170,7170,7170,14,035000
2019-09-19 09:01:00+09:00,2019-09-19,6130,6130,6120,6120,1300,027410
2019-09-19 09:01:00+09:00,2019-09-19,1745,1745,1740,1740,299,038530
2019-09-19 09:01:00+09:00,2019-09-19,6660,6680,6660,6680,6039,201490
2019-09-19 09:01:00+09:00,2019-09-19,5850,5850,5810,5850,2723,032790
2019-09-19 09:01:00+09:00,2019-09-19,9890,9890,9890,9890,9,000050
2019-09-19 09:01:00+09:00,2019-09-19,23300,23300,23250,23300,892,236200
2019-09-19 09:01:00+09:00,2019-09-19,5680,5700,5680,5700,835,017510
2019-09-19 09:01:00+09:00,2019-09-19,13300,13300,13300,13300,18,032960
2019-09-19 09:03:00+09:00,2019-09-19,7800,7800,7800,7800,100,089890
2019-09-19 09:01:00+09:00,2019-09-19,546,546,540,540,3108,101400
2019-09-19 09:01:00+09:00,2019-09-19,14300,14300,14300,14300,329,079430
2019-09-19 09:01:00+09:00,2019-09-19,6190,6200,6130,6200,4801,051380
2019-09-19 09:01:00+09:00,2019-09-19,79100,79100,78600,78600,1078,071050
2019-09-19 10:05:00+09:00,2019-09-19,2930,2930,2930,2930,17,135160
2019-09-19 09:01:00+09:00,2019-09-19,5600,5600,5570,5570,3683,114810
2019-09-19 09:01:00+09:00,2019-09-19,1055,1055,1055,1055,3309,002900
2019-09-19 10:30:00+09:00,2019-09-19,3000,3000,3000,3000,100,242350
2019-09-19 09:01:00+09:00,2019-09-19,377,378,377,378,9133,159910
2019-09-19 09:01:00+09:00,2019-09-19,1590,1590,1590,1590,5554,063440
2019-09-19 09:01:00+09:00,2019-09-19,19050,19050,19050,19050,1337,004430
2019-09-19 09:01:00+09:00,2019-09-19,5850,5900,5720,5720,84302,137950
2019-09-19 09:01:00+09:00,2019-09-19,1655,1655,1650,1650,954,037950
2019-09-19 09:01:00+09:00,2019-09-19,2130,2145,2130,2130,473,100130
2019-09-19 09:01:00+09:00,2019-09-19,1275,1280,1265,1280,7833,184230
2019-09-19 09:01:00+09:00,2019-09-19,2590,2595,2585,2585,9732,088350
2019-09-19 09:01:00+09:00,2019-09-19,569,575,569,575,17349,032800
2019-09-19 09:01:00+09:00,2019-09-19,1450,1450,1405,1415,22312,024910
2019-09-19 09:01:00+09:00,2019-09-19,6460,6460,6460,6460,202,001560
2019-09-19 09:01:00+09:00,2019-09-19,14350,14350,14300,14350,1383,085660
2019-09-19 09:01:00+09:00,2019-09-19,9580,9580,9580,9580,51,039570
2019-09-19 09:01:00+09:00,2019-09-19,3230,3230,3230,3230,17,010690
2019-09-19 09:01:00+09:00,2019-09-19,1075,1080,1075,1075,9242,102280
2019-09-19 09:01:00+09:00,2019-09-19,4650,4650,4650,4650,561,119850
2019-09-19 09:02:00+09:00,2019-09-19,33350,33350,33350,33350,32,054950
2019-09-19 09:01:00+09:00,2019-09-19,9350,9350,9300,9300,212,033920
2019-09-19 09:01:00+09:00,2019-09-19,15800,15800,15800,15800,86,009470
2019-09-19 09:01:00+09:00,2019-09-19,486,486,484,486,7143,096350
2019-09-19 09:01:00+09:00,2019-09-19,6920,6930,6850,6930,28722,192650
2019-09-19 09:01:00+09:00,2019-09-19,3270,3295,3270,3295,5363,052460
2019-09-19 09:01:00+09:00,2019-09-19,7730,7840,7730,7740,30834,000440
2019-09-19 09:01:00+09:00,2019-09-19,8360,8360,8360,8360,379,068930
2019-09-19 09:01:00+09:00,2019-09-19,2415,2415,2400,2400,250,217190
2019-09-19 09:01:00+09:00,2019-09-19,1865,1865,1865,1865,786,004140
2019-09-19 09:01:00+09:00,2019-09-19,2475,2475,2475,2475,164,140070
2019-09-19 09:01:00+09:00,2019-09-19,1320,1320,1320,1320,81,085310
2019-09-19 09:01:00+09:00,2019-09-19,8610,8640,8610,8640,388,053030
2019-09-19 09:01:00+09:00,2019-09-19,12850,12950,12850,12900,11849,048410
2019-09-19 09:01:00+09:00,2019-09-19,14150,14200,14150,14200,1007,138690
2019-09-19 09:01:00+09:00,2019-09-19,19850,19850,19700,19750,1273,047050
2019-09-19 10:01:00+09:00,2019-09-19,6820,6820,6800,6800,115,222670
2019-09-19 09:01:00+09:00,2019-09-19,2185,2185,2180,2180,12671,007460
2019-09-19 09:01:00+09:00,2019-09-19,3400,3400,3400,3400,6653,003160
2019-09-19 09:01:00+09:00,2019-09-19,5330,5340,5320,5340,100,087260
2019-09-19 09:01:00+09:00,2019-09-19,47500,47550,47500,47500,409,010120
2019-09-19 09:01:00+09:00,2019-09-19,87300,87300,87200,87200,251,004800
2019-09-19 09:01:00+09:00,2019-09-19,5490,5500,5490,5500,53,108790
2019-09-19 09:01:00+09:00,2019-09-19,6380,6380,6380,6380,439,037560
2019-09-19 09:01:00+09:00,2019-09-19,6850,6850,6850,6850,936,061040
2019-09-19 09:07:00+09:00,2019-09-19,2480,2480,2480,2480,1,308700
2019-09-19 09:01:00+09:00,2019-09-19,2450,2450,2450,2450,10,217620
2019-09-19 09:01:00+09:00,2019-09-19,6220,6220,6220,6220,2534,003410
2019-09-19 09:01:00+09:00,2019-09-19,4140,4140,4140,4140,119,115500
2019-09-19 14:36:00+09:00,2019-09-19,37150,37150,37150,37150,1,191600
2019-09-19 09:01:00+09:00,2019-09-19,3730,3745,3725,3740,105340,007110
2019-09-19 09:01:00+09:00,2019-09-19,1490,1495,1485,1490,99958,058400
2019-09-19 09:01:00+09:00,2019-09-19,4475,4500,4475,4500,737,011000
2019-09-19 09:01:00+09:00,2019-09-19,32100,32100,32100,32100,183,271980
2019-09-19 09:01:00+09:00,2019-09-19,30050,30200,30050,30100,3815,178920
2019-09-19 09:01:00+09:00,2019-09-19,3870,3905,3870,3905,2363,082640
2019-09-19 09:01:00+09:00,2019-09-19,12800,12800,12800,12800,83,004380
2019-09-19 09:01:00+09:00,2019-09-19,2535,2535,2520,2520,8,000680
2019-09-19 09:01:00+09:00,2019-09-19,18150,18150,17900,18000,12813,016790
2019-09-19 09:01:00+09:00,2019-09-19,1375,1375,1375,1375,40,011160
2019-09-19 09:01:00+09:00,2019-09-19,41600,41600,41300,41400,1088,007070
2019-09-19 09:01:00+09:00,2019-09-19,6300,6300,6300,6300,1,003570
2019-09-19 09:01:00+09:00,2019-09-19,2960,3025,2960,2980,8835,042510
2019-09-19 09:01:00+09:00,2019-09-19,52200,52200,52000,52100,8128,091990
2019-09-19 09:01:00+09:00,2019-09-19,2795,2810,2795,2810,554,119500
2019-09-19 09:01:00+09:00,2019-09-19,6300,6300,6270,6270,494,102120
2019-09-19 09:01:00+09:00,2019-09-19,13000,13000,13000,13000,23,108380
2019-09-19 09:01:00+09:00,2019-09-19,176,176,175,175,79254,025560
2019-09-19 09:01:00+09:00,2019-09-19,4905,4915,4900,4915,15594,000910
2019-09-19 09:01:00+09:00,2019-09-19,16950,17000,16900,16950,12748,028050
2019-09-19 09:01:00+09:00,2019-09-19,1790,1790,1790,1790,1,121060
2019-09-19 09:01:00+09:00,2019-09-19,14700,14850,14700,14850,47,044820
2019-09-19 09:01:00+09:00,2019-09-19,31100,31450,31100,31450,5,016800
